,code,decimal_point,name,pre_close,volunit,type,kind,market,type2,py
770,018007,3.0,国开1801,101.18000030517578,10.0,证券,债券,1,6,GK1801
771,018008,3.0,国开1802,103.0,10.0,证券,债券,1,6,GK1802
772,018009,3.0,国开1803,110.11000061035156,10.0,证券,债券,1,6,GK1803
773,018010,3.0,国开1902,100.16000366210938,10.0,证券,债券,1,6,GK1902
774,018061,3.0,进出1911,100.38999938964844,10.0,证券,债券,1,6,JC1911
775,018062,3.0,进出1912,100.0,10.0,证券,债券,1,6,JC1912
776,018081,3.0,农发1901,100.30000305175781,10.0,证券,债券,1,6,NF1901
777,018082,3.0,农发1902,100.93000030517578,10.0,证券,债券,1,6,NF1902
778,019002,3.0,10国债02,102.23999786376953,10.0,证券,债券,1,6,10GZ02
779,019003,3.0,10国债03,100.0,10.0,证券,债券,1,6,10GZ03
780,019007,3.0,10国债07,101.58999633789062,10.0,证券,债券,1,6,10GZ07
781,019009,3.0,10国债09,98.80000305175781,10.0,证券,债券,1,6,10GZ09
782,019012,3.0,10国债12,100.48999786376953,10.0,证券,债券,1,6,10GZ12
783,019014,3.0,10国债14,100.0,10.0,证券,债券,1,6,10GZ14
784,019018,3.0,10国债18,100.0,10.0,证券,债券,1,6,10GZ18
785,019019,3.0,10国债19,100.69999694824219,10.0,证券,债券,1,6,10GZ19
786,019023,3.0,10国债23,109.5,10.0,证券,债券,1,6,10GZ23
787,019024,3.0,10国债24,100.0,10.0,证券,债券,1,6,10GZ24
788,019026,3.0,10国债26,100.0,10.0,证券,债券,1,6,10GZ26
789,019029,3.0,10国债29,99.61000061035156,10.0,证券,债券,1,6,10GZ29
790,019031,3.0,10国债31,98.19999694824219,10.0,证券,债券,1,6,10GZ31
791,019034,3.0,10国债34,100.0,10.0,证券,债券,1,6,10GZ34
792,019037,3.0,10国债37,100.0,10.0,证券,债券,1,6,10GZ37
793,019040,3.0,10国债40,100.0,10.0,证券,债券,1,6,10GZ40
794,019041,3.0,10国债41,100.0,10.0,证券,债券,1,6,10GZ41
795,019102,3.0,11国债02,100.0,10.0,证券,债券,1,6,11GZ02
796,019105,3.0,11国债05,106.69999694824219,10.0,证券,债券,1,6,11GZ05
797,019108,3.0,11国债08,99.94000244140625,10.0,证券,债券,1,6,11GZ08
798,019110,3.0,11国债10,113.04000091552734,10.0,证券,债券,1,6,11GZ10
799,019112,3.0,11国债12,100.0,10.0,证券,债券,1,6,11GZ12
800,019115,3.0,11国债15,106.12000274658203,10.0,证券,债券,1,6,11GZ15
801,019116,3.0,11国债16,105.2699966430664,10.0,证券,债券,1,6,11GZ16
802,019119,3.0,11国债19,101.0,10.0,证券,债券,1,6,11GZ19
803,019123,3.0,11国债23,100.0,10.0,证券,债券,1,6,11GZ23
804,019124,3.0,11国债24,100.19999694824219,10.0,证券,债券,1,6,11GZ24
805,019204,3.0,12国债04,101.19999694824219,10.0,证券,债券,1,6,12GZ04
806,019206,3.0,12国债06,100.0,10.0,证券,债券,1,6,12GZ06
807,019208,3.0,12国债08,100.0,10.0,证券,债券,1,6,12GZ08
808,019209,3.0,12国债09,98.0,10.0,证券,债券,1,6,12GZ09
809,019212,3.0,12国债12,101.94000244140625,10.0,证券,债券,1,6,12GZ12
810,019213,3.0,12国债13,100.0,10.0,证券,债券,1,6,12GZ13
811,019215,3.0,12国债15,100.0,10.0,证券,债券,1,6,12GZ15
812,019218,3.0,12国债18,106.30000305175781,10.0,证券,债券,1,6,12GZ18
813,019220,3.0,12国债20,100.0,10.0,证券,债券,1,6,12GZ20
814,019221,3.0,12国债21,100.31999969482422,10.0,证券,债券,1,6,12GZ21
815,019303,3.0,13国债03,100.37999725341797,10.0,证券,债券,1,6,13GZ03
816,019305,3.0,13国债05,99.69999694824219,10.0,证券,债券,1,6,13GZ05
817,019308,3.0,13国债08,100.5,10.0,证券,债券,1,6,13GZ08
818,019309,3.0,13国债09,112.11000061035156,10.0,证券,债券,1,6,13GZ09
819,019310,3.0,13国债10,100.0,10.0,证券,债券,1,6,13GZ10
820,019311,3.0,13国债11,101.98999786376953,10.0,证券,债券,1,6,13GZ11
821,019315,3.0,13国债15,100.6500015258789,10.0,证券,债券,1,6,13GZ15
822,019316,3.0,13国债16,116.73999786376953,10.0,证券,债券,1,6,13GZ16
823,019318,3.0,13国债18,104.19000244140625,10.0,证券,债券,1,6,13GZ18
824,019319,3.0,13国债19,122.18000030517578,10.0,证券,债券,1,6,13GZ19
825,019320,3.0,13国债20,102.80000305175781,10.0,证券,债券,1,6,13GZ20
826,019324,3.0,13国债24,100.0,10.0,证券,债券,1,6,13GZ24
827,019325,3.0,13国债25,121.0,10.0,证券,债券,1,6,13GZ25
828,019403,3.0,14国债03,102.88999938964844,10.0,证券,债券,1,6,14GZ03
829,019405,3.0,14国债05,103.0,10.0,证券,债券,1,6,14GZ05
830,019406,3.0,14国债06,102.52999877929688,10.0,证券,债券,1,6,14GZ06
831,019409,3.0,14国债09,100.0,10.0,证券,债券,1,6,14GZ09
832,019410,3.0,14国债10,100.0,10.0,证券,债券,1,6,14GZ10
833,019412,3.0,14国债12,107.12999725341797,10.0,证券,债券,1,6,14GZ12
834,019413,3.0,14国债13,102.37000274658203,10.0,证券,债券,1,6,14GZ13
835,019416,3.0,14国债16,100.0,10.0,证券,债券,1,6,14GZ16
836,019417,3.0,14国债17,100.0,10.0,证券,债券,1,6,14GZ17
837,019421,3.0,14国债21,103.62999725341797,10.0,证券,债券,1,6,14GZ21
838,019424,3.0,14国债24,102.7699966430664,10.0,证券,债券,1,6,14GZ24
839,019425,3.0,14国债25,100.0,10.0,证券,债券,1,6,14GZ25
840,019427,3.0,14国债27,100.41000366210938,10.0,证券,债券,1,6,14GZ27
841,019429,3.0,14国债29,103.0,10.0,证券,债券,1,6,14GZ29
842,019502,3.0,15国债02,102.06999969482422,10.0,证券,债券,1,6,15GZ02
843,019503,3.0,15国债03,100.30000305175781,10.0,证券,债券,1,6,15GZ03
844,019505,3.0,15国债05,103.05999755859375,10.0,证券,债券,1,6,15GZ05
845,019507,3.0,15国债07,101.44999694824219,10.0,证券,债券,1,6,15GZ07
846,019508,3.0,15国债08,107.30000305175781,10.0,证券,债券,1,6,15GZ08
847,019510,3.0,15国债10,105.19999694824219,10.0,证券,债券,1,6,15GZ10
848,019511,3.0,15国债11,100.36000061035156,10.0,证券,债券,1,6,15GZ11
849,019514,3.0,15国债14,101.25,10.0,证券,债券,1,6,15GZ14
850,019516,3.0,15国债16,101.83999633789062,10.0,证券,债券,1,6,15GZ16
851,019517,3.0,15国债17,105.77999877929688,10.0,证券,债券,1,6,15GZ17
852,019519,3.0,15国债19,100.66000366210938,10.0,证券,债券,1,6,15GZ19
853,019521,3.0,15国债21,101.51000213623047,10.0,证券,债券,1,6,15GZ21
854,019523,3.0,15国债23,100.0,10.0,证券,债券,1,6,15GZ23
855,019525,3.0,15国债25,100.0,10.0,证券,债券,1,6,15GZ25
856,019526,3.0,15国债26,100.87999725341797,10.0,证券,债券,1,6,15GZ26
857,019528,3.0,15国债28,104.0,10.0,证券,债券,1,6,15GZ28
858,019530,3.0,16国债02,99.62000274658203,10.0,证券,债券,1,6,16GZ02
859,019532,3.0,16国债04,99.12999725341797,10.0,证券,债券,1,6,16GZ04
860,019534,3.0,16国债06,99.79000091552734,10.0,证券,债券,1,6,16GZ06
861,019535,3.0,16国债07,100.0999984741211,10.0,证券,债券,1,6,16GZ07
862,019536,3.0,16国债08,98.33999633789062,10.0,证券,债券,1,6,16GZ08
863,019538,3.0,16国债10,99.08000183105469,10.0,证券,债券,1,6,16GZ10
864,019541,3.0,16国债13,99.94999694824219,10.0,证券,债券,1,6,16GZ13
865,019542,3.0,16国债14,100.1500015258789,10.0,证券,债券,1,6,16GZ14
866,019543,3.0,16国债15,100.25,10.0,证券,债券,1,6,16GZ15
867,019545,3.0,16国债17,113.5999984741211,10.0,证券,债券,1,6,16GZ17
868,019547,3.0,16国债19,94.45999908447266,10.0,证券,债券,1,6,16GZ19
869,019548,3.0,16国债20,100.05000305175781,10.0,证券,债券,1,6,16GZ20
870,019549,3.0,16国债21,99.38999938964844,10.0,证券,债券,1,6,16GZ21
871,019551,3.0,16国债23,97.43000030517578,10.0,证券,债券,1,6,16GZ23
872,019553,3.0,16国债25,99.80999755859375,10.0,证券,债券,1,6,16GZ25
873,019554,3.0,16国债26,97.0999984741211,10.0,证券,债券,1,6,16GZ26
874,019555,3.0,17国债01,100.41000366210938,10.0,证券,债券,1,6,17GZ01
875,019558,3.0,17国债04,100.27999877929688,10.0,证券,债券,1,6,17GZ04
876,019559,3.0,17国债05,98.13999938964844,10.0,证券,债券,1,6,17GZ05
877,019560,3.0,17国债06,101.2300033569336,10.0,证券,债券,1,6,17GZ06
878,019561,3.0,17国债07,100.58999633789062,10.0,证券,债券,1,6,17GZ07
879,019562,3.0,17国债08,100.5,10.0,证券,债券,1,6,17GZ08
880,019564,3.0,17国债10,102.04000091552734,10.0,证券,债券,1,6,17GZ10
881,019565,3.0,17国债11,100.0,10.0,证券,债券,1,6,17GZ11
882,019567,3.0,17国债13,102.66000366210938,10.0,证券,债券,1,6,17GZ13
883,019568,3.0,17国债14,102.19000244140625,10.0,证券,债券,1,6,17GZ14
884,019569,3.0,17国债15,107.80000305175781,10.0,证券,债券,1,6,17GZ15
885,019570,3.0,17国债16,99.29000091552734,10.0,证券,债券,1,6,17GZ16
886,019572,3.0,17国债18,103.37999725341797,10.0,证券,债券,1,6,17GZ18
887,019574,3.0,17特国03,100.0,10.0,证券,债券,1,6,17TG03
888,019575,3.0,17国债20,103.81999969482422,10.0,证券,债券,1,6,17GZ20
889,019576,3.0,17国债21,100.0,10.0,证券,债券,1,6,17GZ21
890,019577,3.0,17国债22,105.66999816894531,10.0,证券,债券,1,6,17GZ22
891,019578,3.0,17国债23,100.0,10.0,证券,债券,1,6,17GZ23
892,019580,3.0,17国债25,105.5999984741211,10.0,证券,债券,1,6,17GZ25
893,019581,3.0,17国债26,100.0,10.0,证券,债券,1,6,17GZ26
894,019582,3.0,17国债27,100.0,10.0,证券,债券,1,6,17GZ27
895,019583,3.0,18国债01,103.16000366210938,10.0,证券,债券,1,6,18GZ01
896,019584,3.0,18国债02,100.0,10.0,证券,债券,1,6,18GZ02
897,019586,3.0,18国债04,104.66000366210938,10.0,证券,债券,1,6,18GZ04
898,019587,3.0,18国债05,100.0,10.0,证券,债券,1,6,18GZ05
899,019588,3.0,18国债06,100.0,10.0,证券,债券,1,6,18GZ06
900,019589,3.0,18国债07,100.0,10.0,证券,债券,1,6,18GZ07
901,019590,3.0,18国债08,100.0,10.0,证券,债券,1,6,18GZ08
902,019591,3.0,18国债09,101.54000091552734,10.0,证券,债券,1,6,18GZ09
903,019593,3.0,18国债11,104.54000091552734,10.0,证券,债券,1,6,18GZ11
904,019594,3.0,18国债12,100.0,10.0,证券,债券,1,6,18GZ12
905,019595,3.0,18国债13,100.0,10.0,证券,债券,1,6,18GZ13
906,019596,3.0,18国债14,100.0,10.0,证券,债券,1,6,18GZ14
907,019597,3.0,18国债15,100.55999755859375,10.0,证券,债券,1,6,18GZ15
908,019598,3.0,18国债16,101.91000366210938,10.0,证券,债券,1,6,18GZ16
909,019599,3.0,18国债17,105.69999694824219,10.0,证券,债券,1,6,18GZ17
910,019601,3.0,18国债19,103.30000305175781,10.0,证券,债券,1,6,18GZ19
911,019602,3.0,18国债20,100.0,10.0,证券,债券,1,6,18GZ20
912,019603,3.0,18国债21,101.30999755859375,10.0,证券,债券,1,6,18GZ21
913,019604,3.0,18国债22,100.33000183105469,10.0,证券,债券,1,6,18GZ22
914,019605,3.0,18国债23,102.2300033569336,10.0,证券,债券,1,6,18GZ23
915,019606,3.0,18国债24,108.0,10.0,证券,债券,1,6,18GZ24
916,019607,3.0,18国债25,100.0,10.0,证券,债券,1,6,18GZ25
917,019609,3.0,18国债27,101.83000183105469,10.0,证券,债券,1,6,18GZ27
918,019610,3.0,18国债28,100.38999938964844,10.0,证券,债券,1,6,18GZ28
919,019612,3.0,19国债02,100.05000305175781,10.0,证券,债券,1,6,19GZ02
920,019613,3.0,19国债03,100.30999755859375,10.0,证券,债券,1,6,19GZ03
921,019614,3.0,19国债04,101.69999694824219,10.0,证券,债券,1,6,19GZ04
922,019615,3.0,19国债05,100.54000091552734,10.0,证券,债券,1,6,19GZ05
923,019616,3.0,19国债06,100.68000030517578,10.0,证券,债券,1,6,19GZ06
924,019617,3.0,19国债07,100.8499984741211,10.0,证券,债券,1,6,19GZ07
925,019618,3.0,19国债08,106.30000305175781,10.0,证券,债券,1,6,19GZ08
926,019619,3.0,19国债09,100.0,10.0,证券,债券,1,6,19GZ09
927,019620,3.0,19国债10,104.16999816894531,10.0,证券,债券,1,6,19GZ10
928,019621,3.0,19国债11,100.01000213623047,10.0,证券,债券,1,6,19GZ11
929,019622,3.0,19国债12,100.0,10.0,证券,债券,1,6,19GZ12
930,019623,3.0,19国债13,100.66000366210938,10.0,证券,债券,1,6,19GZ13
931,019624,3.0,19国债14,100.0,10.0,证券,债券,1,6,19GZ14
932,019625,3.0,19国债15,100.86000061035156,10.0,证券,债券,1,6,19GZ15
933,019626,3.0,19国债16,100.0,10.0,证券,债券,1,6,19GZ16
934,019627,3.0,20国债01,100.0,10.0,证券,债券,1,6,20GZ01
935,019802,3.0,08国债02,100.0,10.0,证券,债券,1,6,08GZ02
936,019806,3.0,08国债06,100.0,10.0,证券,债券,1,6,08GZ06
937,019813,3.0,08国债13,100.0,10.0,证券,债券,1,6,08GZ13
938,019820,3.0,08国债20,100.0,10.0,证券,债券,1,6,08GZ20
939,019823,3.0,08国债23,100.0,10.0,证券,债券,1,6,08GZ23
940,019902,3.0,09国债02,100.0,10.0,证券,债券,1,6,09GZ02
941,019905,3.0,09国债05,100.0,10.0,证券,债券,1,6,09GZ05
942,019911,3.0,09国债11,100.0,10.0,证券,债券,1,6,09GZ11
943,019920,3.0,09国债20,100.0,10.0,证券,债券,1,6,09GZ20
944,019925,3.0,09国债25,95.01000213623047,10.0,证券,债券,1,6,09GZ25
945,019930,3.0,09国债30,100.0,10.0,证券,债券,1,6,09GZ30
946,020311,3.0,19贴债34,98.83000183105469,10.0,证券,债券,1,6,19TZ34
947,020316,3.0,19贴债39,98.79000091552734,10.0,证券,债券,1,6,19TZ39
948,020320,3.0,19贴债43,98.83999633789062,10.0,证券,债券,1,6,19TZ43
949,020322,3.0,19贴债45,99.41000366210938,10.0,证券,债券,1,6,19TZ45
950,020323,3.0,19贴债46,99.38999938964844,10.0,证券,债券,1,6,19TZ46
951,020324,3.0,19贴债47,99.38999938964844,10.0,证券,债券,1,6,19TZ47
952,020325,3.0,19贴债48,98.73999786376953,10.0,证券,债券,1,6,19TZ48
953,020326,3.0,19贴债49,99.38999938964844,10.0,证券,债券,1,6,19TZ49
954,020327,3.0,19贴债50,99.41000366210938,10.0,证券,债券,1,6,19TZ50
955,020328,3.0,19贴债51,99.41999816894531,10.0,证券,债券,1,6,19TZ51
956,020329,3.0,19贴债52,99.41999816894531,10.0,证券,债券,1,6,19TZ52
957,020330,3.0,19贴债53,99.43000030517578,10.0,证券,债券,1,6,19TZ53
958,020331,3.0,19贴债54,98.79000091552734,10.0,证券,债券,1,6,19TZ54
959,020332,3.0,19贴债55,99.43000030517578,10.0,证券,债券,1,6,19TZ55
960,020333,3.0,19贴债56,99.51000213623047,10.0,证券,债券,1,6,19TZ56
961,020334,3.0,20贴债01,99.52999877929688,10.0,证券,债券,1,6,20TZ01
962,020335,3.0,20贴债02,99.01000213623047,10.0,证券,债券,1,6,20TZ02
963,020336,3.0,20贴债03,99.54000091552734,10.0,证券,债券,1,6,20TZ03
964,020337,3.0,20贴债04,99.51000213623047,10.0,证券,债券,1,6,20TZ04
965,090002,3.0,0002质押,32768.5,10.0,证券,债券,1,6,0002ZY
966,090003,3.0,0003质押,32768.5,10.0,证券,债券,1,6,0003ZY
967,090007,3.0,0007质押,32768.5,10.0,证券,债券,1,6,0007ZY
968,090009,3.0,0009质押,32768.5,10.0,证券,债券,1,6,0009ZY
969,090012,3.0,0012质押,32768.5,10.0,证券,债券,1,6,0012ZY
970,090014,3.0,0014质押,32768.5,10.0,证券,债券,1,6,0014ZY
971,090018,3.0,0018质押,32768.5,10.0,证券,债券,1,6,0018ZY
972,090019,3.0,0019质押,32768.5,10.0,证券,债券,1,6,0019ZY
973,090023,3.0,0023质押,32768.5,10.0,证券,债券,1,6,0023ZY
974,090024,3.0,0024质押,32768.5,10.0,证券,债券,1,6,0024ZY
975,090026,3.0,0026质押,32768.5,10.0,证券,债券,1,6,0026ZY
976,090029,3.0,0029质押,32768.5,10.0,证券,债券,1,6,0029ZY
977,090031,3.0,0031质押,32768.5,10.0,证券,债券,1,6,0031ZY
978,090034,3.0,0034质押,32768.5,10.0,证券,债券,1,6,0034ZY
979,090037,3.0,0037质押,32768.5,10.0,证券,债券,1,6,0037ZY
980,090040,3.0,0040质押,32768.5,10.0,证券,债券,1,6,0040ZY
981,090041,3.0,0041质押,32768.5,10.0,证券,债券,1,6,0041ZY
982,090107,3.0,0107质押,32768.5,10.0,证券,债券,1,6,0107ZY
983,090303,3.0,0303质押,32768.5,10.0,证券,债券,1,6,0303ZY
984,090504,3.0,0504质押,32768.5,10.0,证券,债券,1,6,0504ZY
985,090512,3.0,0512质押,32768.5,10.0,证券,债券,1,6,0512ZY
986,090609,3.0,0609质押,32768.5,10.0,证券,债券,1,6,0609ZY
987,090619,3.0,0619质押,32768.5,10.0,证券,债券,1,6,0619ZY
988,090706,3.0,0706质押,32768.5,10.0,证券,债券,1,6,0706ZY
989,090713,3.0,0713质押,32768.5,10.0,证券,债券,1,6,0713ZY
990,090802,3.0,0802质押,32768.5,10.0,证券,债券,1,6,0802ZY
991,090806,3.0,0806质押,32768.5,10.0,证券,债券,1,6,0806ZY
992,090813,3.0,0813质押,32768.5,10.0,证券,债券,1,6,0813ZY
993,090820,3.0,0820质押,32768.5,10.0,证券,债券,1,6,0820ZY
994,090823,3.0,0823质押,32768.5,10.0,证券,债券,1,6,0823ZY
995,090902,3.0,0902质押,32768.5,10.0,证券,债券,1,6,0902ZY
996,090905,3.0,0905质押,32768.5,10.0,证券,债券,1,6,0905ZY
997,090911,3.0,0911质押,32768.5,10.0,证券,债券,1,6,0911ZY
998,090920,3.0,0920质押,32768.5,10.0,证券,债券,1,6,0920ZY
999,090925,3.0,0925质押,32768.5,10.0,证券,债券,1,6,0925ZY
1000,090930,3.0,0930质押,32768.5,10.0,证券,债券,1,6,0930ZY
1001,091002,3.0,11国质02,32768.5,10.0,证券,债券,1,6,11GZ02
1002,091005,3.0,11国质05,32768.5,10.0,证券,债券,1,6,11GZ05
1003,091008,3.0,11国质08,32768.5,10.0,证券,债券,1,6,11GZ08
1004,091010,3.0,11国质10,32768.5,10.0,证券,债券,1,6,11GZ10
1005,091012,3.0,11国质12,32768.5,10.0,证券,债券,1,6,11GZ12
1006,091015,3.0,11国质15,32768.5,10.0,证券,债券,1,6,11GZ15
1007,091016,3.0,11国质16,32768.5,10.0,证券,债券,1,6,11GZ16
1008,091019,3.0,11国质19,32768.5,10.0,证券,债券,1,6,11GZ19
1009,091023,3.0,11国质23,32768.5,10.0,证券,债券,1,6,11GZ23
1010,091024,3.0,11国质24,32768.5,10.0,证券,债券,1,6,11GZ24
1011,091029,3.0,12国质04,32768.5,10.0,证券,债券,1,6,12GZ04
1012,091031,3.0,12国质06,32768.5,10.0,证券,债券,1,6,12GZ06
1013,091033,3.0,12国质08,32768.5,10.0,证券,债券,1,6,12GZ08
1014,091034,3.0,12国质09,32768.5,10.0,证券,债券,1,6,12GZ09
1015,091037,3.0,12国质12,32768.5,10.0,证券,债券,1,6,12GZ12
1016,091038,3.0,12国质13,32768.5,10.0,证券,债券,1,6,12GZ13
1017,091040,3.0,12国质15,32768.5,10.0,证券,债券,1,6,12GZ15
1018,091043,3.0,12国质18,32768.5,10.0,证券,债券,1,6,12GZ18
1019,091045,3.0,12国质20,32768.5,10.0,证券,债券,1,6,12GZ20
1020,091046,3.0,12国质21,32768.5,10.0,证券,债券,1,6,12GZ21
1021,091049,3.0,13国质03,32768.5,10.0,证券,债券,1,6,13GZ03
1022,091051,3.0,13国质05,32768.5,10.0,证券,债券,1,6,13GZ05
1023,091054,3.0,13国质08,32768.5,10.0,证券,债券,1,6,13GZ08
1024,091055,3.0,13国质09,32768.5,10.0,证券,债券,1,6,13GZ09
1025,091056,3.0,13国质10,32768.5,10.0,证券,债券,1,6,13GZ10
1026,091057,3.0,13国质11,32768.5,10.0,证券,债券,1,6,13GZ11
1027,091061,3.0,13国质15,32768.5,10.0,证券,债券,1,6,13GZ15
1028,091062,3.0,13国质16,32768.5,10.0,证券,债券,1,6,13GZ16
1029,091064,3.0,13国质18,32768.5,10.0,证券,债券,1,6,13GZ18
1030,091065,3.0,13国质19,32768.5,10.0,证券,债券,1,6,13GZ19
1031,091066,3.0,13国质20,32768.5,10.0,证券,债券,1,6,13GZ20
1032,091070,3.0,13国质24,32768.5,10.0,证券,债券,1,6,13GZ24
1033,091071,3.0,13国质25,32768.5,10.0,证券,债券,1,6,13GZ25
1034,091074,3.0,14国质03,32768.5,10.0,证券,债券,1,6,14GZ03
1035,091076,3.0,14国质05,32768.5,10.0,证券,债券,1,6,14GZ05
1036,091077,3.0,14国质06,32768.5,10.0,证券,债券,1,6,14GZ06
1037,091080,3.0,14国质09,32768.5,10.0,证券,债券,1,6,14GZ09
1038,091081,3.0,14国质10,32768.5,10.0,证券,债券,1,6,14GZ10
1039,091083,3.0,14国质12,32768.5,10.0,证券,债券,1,6,14GZ12
1040,091084,3.0,14国质13,32768.5,10.0,证券,债券,1,6,14GZ13
1041,091087,3.0,14国质16,32768.5,10.0,证券,债券,1,6,14GZ16
1042,091088,3.0,14国质17,32768.5,10.0,证券,债券,1,6,14GZ17
1043,091092,3.0,14国质21,32768.5,10.0,证券,债券,1,6,14GZ21
1044,091095,3.0,14国质24,32768.5,10.0,证券,债券,1,6,14GZ24
1045,091096,3.0,14国质25,32768.5,10.0,证券,债券,1,6,14GZ25
1046,091098,3.0,14国质27,32768.5,10.0,证券,债券,1,6,14GZ27
1047,091100,3.0,14国质29,32768.5,10.0,证券,债券,1,6,14GZ29
1048,091103,3.0,15国质02,32768.5,10.0,证券,债券,1,6,15GZ02
1049,091104,3.0,15国质03,32768.5,10.0,证券,债券,1,6,15GZ03
1050,091106,3.0,15国质05,32768.5,10.0,证券,债券,1,6,15GZ05
1051,091108,3.0,15国质07,32768.5,10.0,证券,债券,1,6,15GZ07
1052,091109,3.0,15国质08,32768.5,10.0,证券,债券,1,6,15GZ08
1053,091111,3.0,15国质10,32768.5,10.0,证券,债券,1,6,15GZ10
1054,091112,3.0,15国质11,32768.5,10.0,证券,债券,1,6,15GZ11
1055,091115,3.0,15国质14,32768.5,10.0,证券,债券,1,6,15GZ14
1056,091117,3.0,15国质16,32768.5,10.0,证券,债券,1,6,15GZ16
1057,091118,3.0,15国质17,32768.5,10.0,证券,债券,1,6,15GZ17
1058,091120,3.0,15国质19,32768.5,10.0,证券,债券,1,6,15GZ19
1059,091122,3.0,15国质21,32768.5,10.0,证券,债券,1,6,15GZ21
1060,091124,3.0,15国质23,32768.5,10.0,证券,债券,1,6,15GZ23
1061,091126,3.0,15国质25,32768.5,10.0,证券,债券,1,6,15GZ25
1062,091127,3.0,15国质26,32768.5,10.0,证券,债券,1,6,15GZ26
1063,091129,3.0,15国质28,32768.5,10.0,证券,债券,1,6,15GZ28
1064,091131,3.0,16国质02,32768.5,10.0,证券,债券,1,6,16GZ02
1065,091133,3.0,16国质04,32768.5,10.0,证券,债券,1,6,16GZ04
1066,091135,3.0,16国质06,32768.5,10.0,证券,债券,1,6,16GZ06
1067,091136,3.0,16国质07,32768.5,10.0,证券,债券,1,6,16GZ07
1068,091137,3.0,16国质08,32768.5,10.0,证券,债券,1,6,16GZ08
1069,091139,3.0,16国质10,32768.5,10.0,证券,债券,1,6,16GZ10
1070,091142,3.0,16国质13,32768.5,10.0,证券,债券,1,6,16GZ13
1071,091143,3.0,16国质14,32768.5,10.0,证券,债券,1,6,16GZ14
1072,091144,3.0,16国质15,32768.5,10.0,证券,债券,1,6,16GZ15
1073,091146,3.0,16国质17,32768.5,10.0,证券,债券,1,6,16GZ17
1074,091148,3.0,16国质19,32768.5,10.0,证券,债券,1,6,16GZ19
1075,091149,3.0,16国质20,32768.5,10.0,证券,债券,1,6,16GZ20
1076,091150,3.0,16国质21,32768.5,10.0,证券,债券,1,6,16GZ21
1077,091152,3.0,16国质23,32768.5,10.0,证券,债券,1,6,16GZ23
1078,091154,3.0,16国质25,32768.5,10.0,证券,债券,1,6,16GZ25
1079,091155,3.0,16国质26,32768.5,10.0,证券,债券,1,6,16GZ26
1080,091156,3.0,17国质01,32768.5,10.0,证券,债券,1,6,17GZ01
1081,091159,3.0,17国质04,32768.5,10.0,证券,债券,1,6,17GZ04
1082,091160,3.0,17国质05,32768.5,10.0,证券,债券,1,6,17GZ05
1083,091161,3.0,17国质06,32768.5,10.0,证券,债券,1,6,17GZ06
1084,091162,3.0,17国质07,32768.5,10.0,证券,债券,1,6,17GZ07
1085,091163,3.0,17国质08,32768.5,10.0,证券,债券,1,6,17GZ08
1086,091165,3.0,17国质10,32768.5,10.0,证券,债券,1,6,17GZ10
1087,091166,3.0,17国质11,32768.5,10.0,证券,债券,1,6,17GZ11
1088,091168,3.0,17国质13,32768.5,10.0,证券,债券,1,6,17GZ13
1089,091169,3.0,17国质14,32768.5,10.0,证券,债券,1,6,17GZ14
1090,091170,3.0,17国质15,32768.5,10.0,证券,债券,1,6,17GZ15
1091,091171,3.0,17国质16,32768.5,10.0,证券,债券,1,6,17GZ16
1092,091173,3.0,17国质18,32768.5,10.0,证券,债券,1,6,17GZ18
1093,091175,3.0,17特质03,32768.5,10.0,证券,债券,1,6,17TZ03
1094,091176,3.0,17国质20,32768.5,10.0,证券,债券,1,6,17GZ20
1095,091177,3.0,17国质21,32768.5,10.0,证券,债券,1,6,17GZ21
1096,091178,3.0,17国质22,32768.5,10.0,证券,债券,1,6,17GZ22
1097,091179,3.0,17国质23,32768.5,10.0,证券,债券,1,6,17GZ23
1098,091181,3.0,17国质25,32768.5,10.0,证券,债券,1,6,17GZ25
1099,091182,3.0,17国质26,32768.5,10.0,证券,债券,1,6,17GZ26
1100,091183,3.0,17国质27,32768.5,10.0,证券,债券,1,6,17GZ27
1101,091184,3.0,18国质01,32768.5,10.0,证券,债券,1,6,18GZ01
1102,091185,3.0,18国质02,32768.5,10.0,证券,债券,1,6,18GZ02
1103,091187,3.0,18国质04,32768.5,10.0,证券,债券,1,6,18GZ04
1104,091188,3.0,18国质05,32768.5,10.0,证券,债券,1,6,18GZ05
1105,091189,3.0,18国质06,32768.5,10.0,证券,债券,1,6,18GZ06
1106,091190,3.0,18国质07,32768.5,10.0,证券,债券,1,6,18GZ07
1107,091191,3.0,18国质08,32768.5,10.0,证券,债券,1,6,18GZ08
1108,091192,3.0,18国质09,32768.5,10.0,证券,债券,1,6,18GZ09
1109,091194,3.0,18国质11,32768.5,10.0,证券,债券,1,6,18GZ11
1110,091195,3.0,18国质12,32768.5,10.0,证券,债券,1,6,18GZ12
1111,091196,3.0,18国质13,32768.5,10.0,证券,债券,1,6,18GZ13
1112,091197,3.0,18国质14,32768.5,10.0,证券,债券,1,6,18GZ14
1113,091198,3.0,18国质15,32768.5,10.0,证券,债券,1,6,18GZ15
1114,091199,3.0,18国质16,32768.5,10.0,证券,债券,1,6,18GZ16
1115,091200,3.0,18国质17,32768.5,10.0,证券,债券,1,6,18GZ17
1116,091202,3.0,18国质19,32768.5,10.0,证券,债券,1,6,18GZ19
