,code,decimal_point,name,pre_close,volunit,type,kind,market
6151,112701,3.0,18航技01,101.8000030517578,10.0,证券,债券,0
6152,112703,3.0,18深投01,102.39199829101562,10.0,证券,债券,0
6153,112707,3.0,18岸资01,102.4000015258789,10.0,证券,债券,0
6154,112708,3.0,18国微01,94.29900360107422,10.0,证券,债券,0
6155,112709,3.0,18国购02,99.9990005493164,10.0,证券,债券,0
6156,112711,3.0,18新泰03,100.0,10.0,证券,债券,0
6157,112712,3.0,18中山01,102.4499969482422,10.0,证券,债券,0
6158,112713,3.0,18深能01,102.05999755859376,10.0,证券,债券,0
6159,112714,3.0,18英唐02,100.0,10.0,证券,债券,0
6160,112715,3.0,18蛇口03,104.9499969482422,10.0,证券,债券,0
6161,112717,3.0,18TCL01,103.37000274658205,10.0,证券,债券,0
6162,112718,3.0,18蛇口04,102.74600219726562,10.0,证券,债券,0
6163,112719,3.0,18电科01,102.25,10.0,证券,债券,0
6164,112720,3.0,18信产债,102.16000366210938,10.0,证券,债券,0
6165,112721,3.0,18苏宁03,101.3000030517578,10.0,证券,债券,0
6166,112722,3.0,18通裕01,100.0,10.0,证券,债券,0
6167,112723,3.0,18渤金01,100.0,10.0,证券,债券,0
6168,112724,3.0,18万集01,94.54000091552734,10.0,证券,债券,0
6169,112726,3.0,18木森01,100.0,10.0,证券,债券,0
6170,112727,3.0,18GLPR5,101.83499908447266,10.0,证券,债券,0
6171,112728,3.0,18申宏01,100.0,10.0,证券,债券,0
6172,112729,3.0,18申宏02,103.8000030517578,10.0,证券,债券,0
6173,112730,3.0,18粤科02,101.1999969482422,10.0,证券,债券,0
6174,112731,3.0,18粤科03,101.9000015258789,10.0,证券,债券,0
6175,112732,3.0,18航技03,101.1999969482422,10.0,证券,债券,0
6176,112733,3.0,18苏宁04,101.0,10.0,证券,债券,0
6177,112734,3.0,18招路01,101.9499969482422,10.0,证券,债券,0
6178,112735,3.0,18河钢Y2,102.86000061035156,10.0,证券,债券,0
6179,112736,3.0,18象屿Y2,100.0,10.0,证券,债券,0
6180,112737,3.0,18侨集01,101.52999877929688,10.0,证券,债券,0
6181,112738,3.0,18侨集02,103.5199966430664,10.0,证券,债券,0
6182,112739,3.0,18顺丰01,100.59400177001952,10.0,证券,债券,0
6183,112740,3.0,18国信03,101.11000061035156,10.0,证券,债券,0
6184,112741,3.0,19BOEY1,100.0,10.0,证券,债券,0
6185,112742,3.0,18万科01,101.0,10.0,证券,债券,0
6186,112743,3.0,18苏宁05,100.68399810791016,10.0,证券,债券,0
6187,112744,3.0,18圆融02,100.0,10.0,证券,债券,0
6188,112745,3.0,18英唐03,100.0,10.0,证券,债券,0
6189,112746,3.0,18国购03,100.0,10.0,证券,债券,0
6190,112747,3.0,18TCL02,103.1999969482422,10.0,证券,债券,0
6191,112748,3.0,18亚迪02,102.44200134277344,10.0,证券,债券,0
6192,112750,3.0,18深建02,101.61000061035156,10.0,证券,债券,0
6193,112751,3.0,18广发02,101.3000030517578,10.0,证券,债券,0
6194,112752,3.0,18智光01,100.0,10.0,证券,债券,0
6195,112753,3.0,18牡资01,100.0,10.0,证券,债券,0
6196,112754,3.0,18穗控Y1,101.0,10.0,证券,债券,0
6197,112755,3.0,18立业债,100.0,10.0,证券,债券,0
6198,112756,3.0,18国购04,100.0,10.0,证券,债券,0
6199,112757,3.0,18新化01,105.0,10.0,证券,债券,0
6200,112759,3.0,18东旭01,100.0,10.0,证券,债券,0
6201,112760,3.0,18通裕02,100.0,10.0,证券,债券,0
6202,112761,3.0,18物美02,100.0,10.0,证券,债券,0
6203,112763,3.0,18青信Y2,101.3000030517578,10.0,证券,债券,0
6204,112764,3.0,18恒集01,100.4000015258789,10.0,证券,债券,0
6205,112765,3.0,18渤金02,100.0,10.0,证券,债券,0
6206,112766,3.0,18远致01,101.25,10.0,证券,债券,0
6207,112767,3.0,18美置01,102.37000274658205,10.0,证券,债券,0
6208,112768,3.0,18新化03,105.11000061035156,10.0,证券,债券,0
6209,112770,3.0,18阳城01,99.86000061035156,10.0,证券,债券,0
6210,112771,3.0,18渤金03,100.0,10.0,证券,债券,0
6211,112772,3.0,18航技04,100.0,10.0,证券,债券,0
6212,112773,3.0,18东北债,101.8499984741211,10.0,证券,债券,0
6213,112774,3.0,18克明01,99.5,10.0,证券,债券,0
6214,112775,3.0,18华股01,100.0,10.0,证券,债券,0
6215,112776,3.0,18中海01,101.0500030517578,10.0,证券,债券,0
6216,112777,3.0,18顺丰02,101.0,10.0,证券,债券,0
6217,112779,3.0,18科伦02,101.7249984741211,10.0,证券,债券,0
6218,112781,3.0,18华锦01,100.0999984741211,10.0,证券,债券,0
6219,112782,3.0,18东旭02,100.0,10.0,证券,债券,0
6220,112783,3.0,18渤金04,100.4000015258789,10.0,证券,债券,0
6221,112784,3.0,18万科02,101.3499984741211,10.0,证券,债券,0
6222,112785,3.0,18恒集02,100.41999816894531,10.0,证券,债券,0
6223,112786,3.0,18涪陵01,102.3000030517578,10.0,证券,债券,0
6224,112788,3.0,18深纾01,99.7699966430664,10.0,证券,债券,0
6225,112789,3.0,18深投03,100.0,10.0,证券,债券,0
6226,112791,3.0,18翰宇02,100.0,10.0,证券,债券,0
6227,112792,3.0,18海能01,100.0,10.0,证券,债券,0
6228,112793,3.0,18恒集03,100.0,10.0,证券,债券,0
6229,112794,3.0,18厦港02,100.0199966430664,10.0,证券,债券,0
6230,112795,3.0,18捷成01,91.98999786376952,10.0,证券,债券,0
6231,112796,3.0,19伊犁01,100.0,10.0,证券,债券,0
6232,112797,3.0,18圆纾01,100.9800033569336,10.0,证券,债券,0
6233,112798,3.0,18国际P2,101.1500015258789,10.0,证券,债券,0
6234,112799,3.0,18苏宁06,99.6999969482422,10.0,证券,债券,0
6235,112800,3.0,18苏宁07,98.5999984741211,10.0,证券,债券,0
6236,112801,3.0,18龙控05,101.69000244140624,10.0,证券,债券,0
6237,112802,3.0,18电科02,100.3499984741211,10.0,证券,债券,0
6238,112803,3.0,18恒集04,100.4000015258789,10.0,证券,债券,0
6239,112804,3.0,18清PGY1,100.0,10.0,证券,债券,0
6240,112805,3.0,18中联01,101.44000244140624,10.0,证券,债券,0
6241,112806,3.0,18深能Y1,101.55999755859376,10.0,证券,债券,0
6242,112807,3.0,18宜健01,101.60099792480469,10.0,证券,债券,0
6243,112808,3.0,18海集Y1,100.6999969482422,10.0,证券,债券,0
6244,112809,3.0,18航空01,91.8270034790039,10.0,证券,债券,0
6245,112810,3.0,18渤租05,101.7699966430664,10.0,证券,债券,0
6246,112811,3.0,18通裕03,91.98999786376952,10.0,证券,债券,0
6247,112812,3.0,18申证03,100.3000030517578,10.0,证券,债券,0
6248,112814,3.0,18徐工Y1,101.49199676513672,10.0,证券,债券,0
6249,112815,3.0,18穗控Y2,100.0,10.0,证券,债券,0
6250,112816,3.0,18穗控Y3,100.0,10.0,证券,债券,0
6251,112817,3.0,18怡亚01,100.0,10.0,证券,债券,0
6252,112818,3.0,18怡亚02,100.0,10.0,证券,债券,0
6253,112819,3.0,18涪陵Y1,100.0,10.0,证券,债券,0
6254,112821,3.0,18天马01,100.5999984741211,10.0,证券,债券,0
6255,112822,3.0,18南集01,100.0,10.0,证券,债券,0
6256,112823,3.0,19深投02,99.947998046875,10.0,证券,债券,0
6257,112824,3.0,19中环02,100.0,10.0,证券,债券,0
6258,112825,3.0,18鲁西01,101.4499969482422,10.0,证券,债券,0
6259,112826,3.0,18海能02,100.0,10.0,证券,债券,0
6260,112827,3.0,18卓越06,99.0999984741211,10.0,证券,债券,0
6261,112828,3.0,18智光02,100.0,10.0,证券,债券,0
6262,112829,3.0,19东林02,99.6999969482422,10.0,证券,债券,0
6263,112830,3.0,18越租01,101.33000183105469,10.0,证券,债券,0
6264,112831,3.0,18天健Y1,100.0,10.0,证券,债券,0
6265,112833,3.0,18电科03,100.0,10.0,证券,债券,0
6266,112834,3.0,18航新S,100.0,10.0,证券,债券,0
6267,112835,3.0,18阳城02,98.7480010986328,10.0,证券,债券,0
6268,112836,3.0,18赛格01,101.0,10.0,证券,债券,0
6269,112837,3.0,18赛格02,100.5999984741211,10.0,证券,债券,0
6270,112838,3.0,19美置01,102.4000015258789,10.0,证券,债券,0
6271,112839,3.0,19越租01,100.6500015258789,10.0,证券,债券,0
6272,112840,3.0,19申证01,100.25,10.0,证券,债券,0
6273,112842,3.0,19东林01,100.0,10.0,证券,债券,0
6274,112843,3.0,19岸资01,100.0,10.0,证券,债券,0
6275,112844,3.0,19万科01,100.33999633789062,10.0,证券,债券,0
6276,112845,3.0,19中海01,100.00599670410156,10.0,证券,债券,0
6277,112846,3.0,19中海02,99.3000030517578,10.0,证券,债券,0
6278,112847,3.0,19长城01,100.0,10.0,证券,债券,0
6279,112849,3.0,19牧原01,103.0,10.0,证券,债券,0
6280,112850,3.0,19珠控01,101.3000030517578,10.0,证券,债券,0
6281,112851,3.0,19山证01,100.0,10.0,证券,债券,0
6282,112852,3.0,19航空01,100.0,10.0,证券,债券,0
6283,112853,3.0,19潍投01,102.08000183105469,10.0,证券,债券,0
6284,112854,3.0,19亚迪01,101.0,10.0,证券,债券,0
6285,112856,3.0,19美置02,101.36000061035156,10.0,证券,债券,0
6286,112857,3.0,19广发03,100.3499984741211,10.0,证券,债券,0
6287,112859,3.0,19阳城01,99.75,10.0,证券,债券,0
6288,112860,3.0,19中环01,100.4499969482422,10.0,证券,债券,0
6289,112861,3.0,19中山01,100.0,10.0,证券,债券,0
6290,112862,3.0,19天马01,100.19000244140624,10.0,证券,债券,0
6291,112863,3.0,19华股01,100.0,10.0,证券,债券,0
6292,112864,3.0,19申证03,100.0500030517578,10.0,证券,债券,0
6293,112866,3.0,19金科01,100.5999984741211,10.0,证券,债券,0
6294,112868,3.0,19穗控Y1,100.0,10.0,证券,债券,0
6295,112871,3.0,19珠纾02,101.0999984741211,10.0,证券,债券,0
6296,112872,3.0,19GLPR1,100.0,10.0,证券,债券,0
6297,112874,3.0,19物美01,100.0,10.0,证券,债券,0
6298,112875,3.0,19龙控01,100.0,10.0,证券,债券,0
6299,112876,3.0,19太阳G1,100.40599822998048,10.0,证券,债券,0
6300,112878,3.0,19侨城01,100.75,10.0,证券,债券,0
6301,112880,3.0,19桂投01,101.74099731445312,10.0,证券,债券,0
6302,112882,3.0,19魏桥01,96.0,10.0,证券,债券,0
6303,112883,3.0,19恒逸01,100.51000213623048,10.0,证券,债券,0
6304,112884,3.0,19宝龙01,100.0,10.0,证券,债券,0
6305,112885,3.0,19阳城02,100.0,10.0,证券,债券,0
6306,112886,3.0,19侨集01,100.0,10.0,证券,债券,0
6307,112888,3.0,19华菱01,101.66999816894531,10.0,证券,债券,0
6308,112890,3.0,19涪陵Y1,100.87799835205078,10.0,证券,债券,0
6309,112892,3.0,19宝德01,100.0,10.0,证券,债券,0
6310,112893,3.0,19深投03,100.0,10.0,证券,债券,0
6311,112894,3.0,19科伦01,100.0,10.0,证券,债券,0
6312,112897,3.0,19润租02,100.0,10.0,证券,债券,0
6313,112898,3.0,19莞纾01,100.87000274658205,10.0,证券,债券,0
6314,112899,3.0,19三聚Y1,100.0,10.0,证券,债券,0
6315,112900,3.0,19七狼01,100.0,10.0,证券,债券,0
6316,112901,3.0,19申证05,100.8730010986328,10.0,证券,债券,0
6317,112903,3.0,19电科01,100.0500030517578,10.0,证券,债券,0
6318,112905,3.0,19TCL01,100.0,10.0,证券,债券,0
6319,112906,3.0,19广基01,100.3769989013672,10.0,证券,债券,0
6320,112907,3.0,19深湾01,100.0,10.0,证券,债券,0
6321,112908,3.0,19沃尔01,100.0,10.0,证券,债券,0
6322,112909,3.0,19石榴03,100.0,10.0,证券,债券,0
6323,112910,3.0,19恒逸02,100.9000015258789,10.0,证券,债券,0
6324,112912,3.0,19恒达01,100.0,10.0,证券,债券,0
6325,112913,3.0,19英唐01,100.0,10.0,证券,债券,0
6326,112914,3.0,19荣盛G1,100.0,10.0,证券,债券,0
6327,112915,3.0,19深投01,100.0,10.0,证券,债券,0
6328,112916,3.0,19潍投02,101.3000030517578,10.0,证券,债券,0
6329,112917,3.0,19润资01,100.0,10.0,证券,债券,0
6330,112918,3.0,19亚迪Y1,100.0,10.0,证券,债券,0
6331,112920,3.0,19泛控01,100.0,10.0,证券,债券,0
6332,112921,3.0,19蛇口01,101.5999984741211,10.0,证券,债券,0
6333,112922,3.0,19蛇口02,100.41999816894531,10.0,证券,债券,0
6334,112923,3.0,19国厚01,100.0,10.0,证券,债券,0
6335,112924,3.0,19金科03,100.0,10.0,证券,债券,0
6336,112926,3.0,19万集01,100.0,10.0,证券,债券,0
6337,112927,3.0,19中联01,100.75,10.0,证券,债券,0
6338,112928,3.0,19华菱03,100.5,10.0,证券,债券,0
6339,112929,3.0,19蛇口03,100.8000030517578,10.0,证券,债券,0
6340,112930,3.0,19蛇口04,100.0,10.0,证券,债券,0
6341,112931,3.0,19渝债01,100.30999755859376,10.0,证券,债券,0
6342,112932,3.0,19长城03,100.0,10.0,证券,债券,0
6343,112934,3.0,19新兴01,100.0,10.0,证券,债券,0
6344,112935,3.0,19物美02,100.1989974975586,10.0,证券,债券,0
6345,112937,3.0,19皖能01,100.0,10.0,证券,债券,0
6346,112938,3.0,19TCL02,100.6500015258789,10.0,证券,债券,0
6347,112939,3.0,19电建01,100.0,10.0,证券,债券,0
6348,112940,3.0,19昆仑01,100.0,10.0,证券,债券,0
6349,112942,3.0,19中骏01,100.0,10.0,证券,债券,0
6350,112943,3.0,19华南01,100.0,10.0,证券,债券,0
6351,112944,3.0,19华南02,100.0,10.0,证券,债券,0
6352,112945,3.0,19桂纾01,100.0,10.0,证券,债券,0
6353,112946,3.0,19亚迪03,100.93599700927734,10.0,证券,债券,0
6354,112947,3.0,19太钢01,100.0,10.0,证券,债券,0
6355,112948,3.0,19太钢02,100.0,10.0,证券,债券,0
6356,112949,3.0,19特发01,100.0,10.0,证券,债券,0
6357,112950,3.0,19石榴04,100.0,10.0,证券,债券,0
6358,112951,3.0,19投资01,100.08000183105469,10.0,证券,债券,0
6359,112952,3.0,19投资02,100.18399810791016,10.0,证券,债券,0
6360,112953,3.0,19南集01,100.0,10.0,证券,债券,0
6361,112954,3.0,19珠控02,100.0,10.0,证券,债券,0
6362,112955,3.0,19广基02,100.25,10.0,证券,债券,0
6363,112957,3.0,19物美04,100.1959991455078,10.0,证券,债券,0
6364,112959,3.0,19老窖01,100.04000091552734,10.0,证券,债券,0
6365,112960,3.0,19深能Y1,100.0,10.0,证券,债券,0
6366,112961,3.0,19苏投S1,100.0,10.0,证券,债券,0
6367,112962,3.0,19深建01,100.18900299072266,10.0,证券,债券,0
6368,112963,3.0,19温氏01,100.0,10.0,证券,债券,0
6369,112964,3.0,19海康01,100.0,10.0,证券,债券,0
6370,112965,3.0,19粤控01,100.0,10.0,证券,债券,0
6371,112966,3.0,19粤控02,100.0,10.0,证券,债券,0
6372,112967,3.0,19福投01,100.0,10.0,证券,债券,0
6373,112968,3.0,19信利S1,100.0,10.0,证券,债券,0
6374,112969,3.0,19中电科,100.0,10.0,证券,债券,0
6375,112970,3.0,19鲁机场,100.0,10.0,证券,债券,0
6376,112971,3.0,19物美06,100.0,10.0,证券,债券,0
6377,112972,3.0,19物美07,100.0,10.0,证券,债券,0
6378,112973,3.0,19顺丰01,100.0,10.0,证券,债券,0
6379,112974,3.0,19华菱04,100.0,10.0,证券,债券,0
6380,112975,3.0,19华媒01,100.0,10.0,证券,债券,0
6381,112976,3.0,19万科02,100.12999725341795,10.0,证券,债券,0
6382,112977,3.0,19宜运01,100.0,10.0,证券,债券,0
6383,112978,3.0,19启迪G2,100.0,10.0,证券,债券,0
6384,112979,3.0,19海集01,100.0,10.0,证券,债券,0
6385,112980,3.0,19燃投01,100.0,10.0,证券,债券,0
6386,112982,3.0,19长城05,100.0,10.0,证券,债券,0
6387,112983,3.0,19TCL03,100.0,10.0,证券,债券,0
6388,112984,3.0,19海普01,100.0,10.0,证券,债券,0
6389,112985,3.0,19恒集01,100.0,10.0,证券,债券,0
6390,112986,3.0,19华股02,100.0,10.0,证券,债券,0
6391,112988,3.0,19CATL01,99.88999938964844,10.0,证券,债券,0
6392,112990,3.0,19北港01,100.0,10.0,证券,债券,0
6393,112992,3.0,19物美08,100.0,10.0,证券,债券,0
6394,112993,3.0,19物美09,100.62000274658205,10.0,证券,债券,0
6395,112994,3.0,19山路01,100.0,10.0,证券,债券,0
6396,112996,3.0,19海康02,100.0,10.0,证券,债券,0
6397,112997,3.0,19中南03,100.0,10.0,证券,债券,0
6398,112998,3.0,19海控02,100.0,10.0,证券,债券,0
6399,112999,3.0,19河钢01,100.0,10.0,证券,债券,0
6400,114001,3.0,16嘉创01,100.0,10.0,证券,债券,0
6401,114005,3.0,16麓谷债,100.66000366210938,10.0,证券,债券,0
6402,114008,3.0,16省房01,100.0,10.0,证券,债券,0
6403,114010,3.0,16华源01,100.0,10.0,证券,债券,0
6404,114012,3.0,H6弘债03,108.68000030517578,10.0,证券,债券,0
6405,114021,3.0,16百福01,97.8479995727539,10.0,证券,债券,0
6406,114022,3.0,16富力11,100.1500015258789,10.0,证券,债券,0
6407,114024,3.0,16昆发02,102.9739990234375,10.0,证券,债券,0
6408,114025,3.0,16常建03,100.63999938964844,10.0,证券,债券,0
6409,114034,3.0,16润盛01,98.76799774169922,10.0,证券,债券,0
6410,114040,3.0,16水城01,102.75800323486328,10.0,证券,债券,0
6411,114041,3.0,16东方03,96.41100311279295,10.0,证券,债券,0
6412,114043,3.0,16余投03,103.4459991455078,10.0,证券,债券,0
6413,114044,3.0,16长交01,100.4010009765625,10.0,证券,债券,0
6414,114046,3.0,16绍柯01,100.66699981689452,10.0,证券,债券,0
6415,114050,3.0,16邦资01,100.85199737548828,10.0,证券,债券,0
6416,114052,3.0,16柯建01,100.66400146484376,10.0,证券,债券,0
6417,114055,3.0,16华电债,100.0,10.0,证券,债券,0
6418,114059,3.0,16嘉高03,100.5719985961914,10.0,证券,债券,0
6419,114060,3.0,16交运02,100.0,10.0,证券,债券,0
6420,114063,3.0,16连城03,102.82599639892578,10.0,证券,债券,0
6421,114066,3.0,16舟蓬01,103.10399627685548,10.0,证券,债券,0
6422,114071,3.0,16兴宁01,104.81500244140624,10.0,证券,债券,0
6423,114076,3.0,16海发01,103.58599853515624,10.0,证券,债券,0
6424,114077,3.0,16陕旅02,100.0,10.0,证券,债券,0
6425,114079,3.0,16国盛控,104.69400024414062,10.0,证券,债券,0
6426,114080,3.0,16皋沿04,103.94100189208984,10.0,证券,债券,0
6427,114082,3.0,16华福03,104.03600311279295,10.0,证券,债券,0
6428,114085,3.0,16淮水07,100.56999969482422,10.0,证券,债券,0
6429,114086,3.0,16海空04,101.6240005493164,10.0,证券,债券,0
6430,114090,3.0,16周口02,105.9520034790039,10.0,证券,债券,0
6431,114093,3.0,16昆钢债,100.0,10.0,证券,债券,0
6432,114094,3.0,16淮交通,105.28199768066406,10.0,证券,债券,0
6433,114095,3.0,16泰丰债,103.40699768066406,10.0,证券,债券,0
6434,114098,3.0,16东集06,91.0,10.0,证券,债券,0
6435,114099,3.0,17晨控01,100.0,10.0,证券,债券,0
6436,114100,3.0,17华源01,104.70800018310548,10.0,证券,债券,0
6437,114101,3.0,17和佳01,102.8489990234375,10.0,证券,债券,0
6438,114103,3.0,17西投01,104.47000122070312,10.0,证券,债券,0
6439,114105,3.0,17科创01,104.27400207519531,10.0,证券,债券,0
6440,114106,3.0,17周口01,102.88899993896484,10.0,证券,债券,0
6441,114107,3.0,17简阳01,102.20999908447266,10.0,证券,债券,0
6442,114108,3.0,17商丘01,102.38500213623048,10.0,证券,债券,0
6443,114109,3.0,17东集01,95.0,10.0,证券,债券,0
6444,114110,3.0,17中证01,104.125,10.0,证券,债券,0
6445,114111,3.0,17新筑01,103.11599731445312,10.0,证券,债券,0
6446,114112,3.0,17长城债,100.0,10.0,证券,债券,0
6447,114113,3.0,17和佳02,100.0,10.0,证券,债券,0
6448,114116,3.0,17新兴01,101.2310028076172,10.0,证券,债券,0
6449,114117,3.0,17常经债,103.81700134277344,10.0,证券,债券,0
6450,114118,3.0,17康盛01,100.0,10.0,证券,债券,0
6451,114119,3.0,17浐灞01,104.0459976196289,10.0,证券,债券,0
6452,114120,3.0,17新密01,102.12799835205078,10.0,证券,债券,0
6453,114121,3.0,17邦资01,104.29399871826172,10.0,证券,债券,0
6454,114124,3.0,17安信01,103.85399627685548,10.0,证券,债券,0
6455,114125,3.0,17陕旅01,103.47000122070312,10.0,证券,债券,0
6456,114126,3.0,17商丘02,103.4250030517578,10.0,证券,债券,0
6457,114127,3.0,17长交01,102.66300201416016,10.0,证券,债券,0
6458,114128,3.0,17省房债,100.0,10.0,证券,债券,0
6459,114130,3.0,H7天宝01,100.0,10.0,证券,债券,0
6460,114131,3.0,17金一02,108.1780014038086,10.0,证券,债券,0
6461,114132,3.0,17蔡生01,103.64099884033205,10.0,证券,债券,0
6462,114134,3.0,17淮发01,103.28600311279295,10.0,证券,债券,0
6463,114135,3.0,17简阳02,100.0,10.0,证券,债券,0
6464,114137,3.0,17云水01,100.0,10.0,证券,债券,0
6465,114138,3.0,17紫光02,101.2959976196289,10.0,证券,债券,0
6466,114139,3.0,17紫光03,100.20800018310548,10.0,证券,债券,0
6467,114141,3.0,17徐工01,101.14600372314452,10.0,证券,债券,0
6468,114142,3.0,17贵城发,106.31700134277344,10.0,证券,债券,0
6469,114143,3.0,17平凉01,100.52999877929688,10.0,证券,债券,0
6470,114144,3.0,H7丰盛01,100.0,10.0,证券,债券,0
6471,114147,3.0,17毅德债,101.80799865722656,10.0,证券,债券,0
6472,114148,3.0,17晨控02,103.63800048828124,10.0,证券,债券,0
6473,114149,3.0,17相城债,103.9749984741211,10.0,证券,债券,0
6474,114150,3.0,17海发01,100.6520004272461,10.0,证券,债券,0
6475,114152,3.0,17杭高新,102.94000244140624,10.0,证券,债券,0
6476,114153,3.0,17交运债,104.33799743652344,10.0,证券,债券,0
6477,114156,3.0,17跨境01,100.0,10.0,证券,债券,0
6478,114164,3.0,17新密02,104.73699951171876,10.0,证券,债券,0
6479,114166,3.0,17江阴01,103.90899658203124,10.0,证券,债券,0
6480,114168,3.0,17淮发02,102.18000030517578,10.0,证券,债券,0
6481,114171,3.0,17苏铁01,103.33200073242188,10.0,证券,债券,0
6482,114173,3.0,17常德01,103.21099853515624,10.0,证券,债券,0
6483,114174,3.0,17云水02,101.87000274658205,10.0,证券,债券,0
6484,114175,3.0,17山重01,100.0,10.0,证券,债券,0
6485,114176,3.0,17海动迁,100.6520004272461,10.0,证券,债券,0
6486,114177,3.0,17远东二,103.3280029296875,10.0,证券,债券,0
6487,114178,3.0,H7丰盛02,100.0,10.0,证券,债券,0
6488,114179,3.0,17润盛01,102.4499969482422,10.0,证券,债券,0
6489,114180,3.0,17济高债,103.51599884033205,10.0,证券,债券,0
6490,114181,3.0,17中证02,101.9000015258789,10.0,证券,债券,0
6491,114182,3.0,17安控01,100.0,10.0,证券,债券,0
6492,114183,3.0,17株发债,105.9000015258789,10.0,证券,债券,0
6493,114185,3.0,17冀东01,101.41300201416016,10.0,证券,债券,0
6494,114186,3.0,17瑞通01,105.65799713134766,10.0,证券,债券,0
6495,114187,3.0,17海发02,103.2770004272461,10.0,证券,债券,0
6496,114190,3.0,17邳恒润,102.66300201416016,10.0,证券,债券,0
6497,114191,3.0,17大友01,107.8010025024414,10.0,证券,债券,0
6498,114194,3.0,17巨龙01,106.00399780273438,10.0,证券,债券,0
6499,114195,3.0,17海发03,106.75599670410156,10.0,证券,债券,0
6500,114196,3.0,17协鑫G1,104.25,10.0,证券,债券,0
6501,114197,3.0,17蚌资01,103.8280029296875,10.0,证券,债券,0
6502,114198,3.0,17长证01,105.4810028076172,10.0,证券,债券,0
6503,114199,3.0,17长证02,104.33499908447266,10.0,证券,债券,0
6504,114202,3.0,17江夏01,100.08100128173828,10.0,证券,债券,0
6505,114204,3.0,17广发03,102.31700134277344,10.0,证券,债券,0
6506,114205,3.0,17泰禾01,98.44000244140624,10.0,证券,债券,0
6507,114206,3.0,17雅投01,107.2249984741211,10.0,证券,债券,0
6508,114207,3.0,17远东三,102.71299743652344,10.0,证券,债券,0
6509,114209,3.0,17紫光04,104.94499969482422,10.0,证券,债券,0
6510,114210,3.0,17汉柏S1,104.80599975585938,10.0,证券,债券,0
6511,114214,3.0,17广发04,102.29399871826172,10.0,证券,债券,0
6512,114216,3.0,17海印01,101.7699966430664,10.0,证券,债券,0
6513,114217,3.0,17国购01,99.44000244140624,10.0,证券,债券,0
6514,114219,3.0,17泰禾02,96.11000061035156,10.0,证券,债券,0
6515,114221,3.0,17润盛03,101.9499969482422,10.0,证券,债券,0
6516,114224,3.0,H7三胞02,106.1230010986328,10.0,证券,债券,0
6517,114225,3.0,17东集02,101.08100128173828,10.0,证券,债券,0
6518,114226,3.0,17明城01,101.47200012207031,10.0,证券,债券,0
6519,114228,3.0,17远东六,102.02100372314452,10.0,证券,债券,0
6520,114229,3.0,17同煤03,101.75399780273438,10.0,证券,债券,0
6521,114231,3.0,17合景01,101.60199737548828,10.0,证券,债券,0
6522,114232,3.0,17合景02,100.9800033569336,10.0,证券,债券,0
6523,114233,3.0,17皋沿01,101.48300170898438,10.0,证券,债券,0
6524,114236,3.0,17文蓝01,106.2760009765625,10.0,证券,债券,0
6525,114237,3.0,17山重02,100.0,10.0,证券,债券,0
6526,114238,3.0,17渝物01,104.2310028076172,10.0,证券,债券,0
6527,114239,3.0,17湘粮01,101.77100372314452,10.0,证券,债券,0
6528,114240,3.0,H7腾邦02,132.11399841308594,10.0,证券,债券,0
6529,114241,3.0,17新工01,98.33499908447266,10.0,证券,债券,0
6530,114242,3.0,17贵安债,105.91000366210938,10.0,证券,债券,0
6531,114244,3.0,17合景03,100.64900207519531,10.0,证券,债券,0
6532,114245,3.0,17合景04,100.70099639892578,10.0,证券,债券,0
6533,114246,3.0,17动迁02,100.0,10.0,证券,债券,0
6534,114247,3.0,17汉柏S2,103.66600036621094,10.0,证券,债券,0
6535,114250,3.0,17骏马02,100.0,10.0,证券,债券,0
6536,114251,3.0,17诚志债,101.8290023803711,10.0,证券,债券,0
6537,114252,3.0,17索菱债,100.0,10.0,证券,债券,0
6538,114253,3.0,H7丰盛03,100.0,10.0,证券,债券,0
6539,114254,3.0,17紫光05,77.78900146484375,10.0,证券,债券,0
6540,114255,3.0,17骏马03,100.51300048828124,10.0,证券,债券,0
6541,114256,3.0,17渤租01,106.59500122070312,10.0,证券,债券,0
6542,114258,3.0,17彩生01,100.0,10.0,证券,债券,0
6543,114259,3.0,17昆交01,101.83200073242188,10.0,证券,债券,0
6544,114262,3.0,17南投01,102.97200012207031,10.0,证券,债券,0
6545,114263,3.0,17蚌资02,100.0,10.0,证券,债券,0
6546,114264,3.0,17徐工02,104.93499755859376,10.0,证券,债券,0
6547,114265,3.0,17协鑫G2,106.58999633789062,10.0,证券,债券,0
6548,114268,3.0,H7丰盛04,101.09300231933594,10.0,证券,债券,0
6549,114272,3.0,H7三胞03,104.76699829101562,10.0,证券,债券,0
6550,114273,3.0,17国购03,102.96700286865234,10.0,证券,债券,0
6551,114274,3.0,17金贵01,85.95800018310547,10.0,证券,债券,0
6552,114276,3.0,17南糖债,100.0,10.0,证券,债券,0
6553,114277,3.0,17大庆01,105.08899688720705,10.0,证券,债券,0
6554,114278,3.0,17绵科发,109.80699920654295,10.0,证券,债券,0
6555,114279,3.0,17跨境02,100.0,10.0,证券,债券,0
6556,114280,3.0,17海印02,104.58499908447266,10.0,证券,债券,0
6557,114282,3.0,17国盛金,106.78299713134766,10.0,证券,债券,0
6558,114283,3.0,17科恒01,100.0,10.0,证券,债券,0
6559,114284,3.0,17南糖02,100.0,10.0,证券,债券,0
